dataset,player_name,year,year_index,years_active,hands,hands_total,vpip_pct,pfr_pct,three_bet_pct,fold_to_3bet_pct,bb_fold_pct,bb_call_pct,bb_three_bet_pct,cbet_pct,bb100,d_vpip_pct,d_pfr_pct,d_three_bet_pct,d_bb_fold_pct,d_cbet_pct,d_bb100
NL50,Sensei2212,2021,5,5,3028,19089,20.97,16.91,9.11,48.89,73.56,19.37,7.07,69.33,272.01,0.8399999999999999,0.8000000000000007,0.5499999999999989,-1.1299999999999955,7.549999999999997,56.829999999999984
NL50,SerAlGog,2020,1,4,16400,61958,21.17,16.14,7.31,48.25,72.44,21.08,6.48,55.44,208.47,,,,,,
NL50,SerAlGog,2021,2,4,11865,61958,21.3,16.66,8.13,43.48,77.22,15.7,7.08,57.57,204.05,0.129999999999999,0.5199999999999996,0.8200000000000012,4.780000000000001,2.1300000000000026,-4.4199999999999875
NL50,SerAlGog,2022,3,4,14623,61958,20.43,16.19,8.64,55.81,74.76,17.47,7.76,60.66,168.41,-0.870000000000001,-0.46999999999999886,0.5099999999999998,-2.4599999999999937,3.0899999999999963,-35.640000000000015
NL50,SerAlGog,2023,4,4,19070,61958,19.96,16.36,7.42,55.03,78.04,14.51,7.44,55.63,1.04,-0.46999999999999886,0.16999999999999815,-1.2200000000000006,3.280000000000001,-5.029999999999994,-167.37
NL50,SharkFreitas,2022,1,3,8856,19159,24.94,20.6,9.8,50.0,64.69,27.69,7.62,59.53,258.3,,,,,,
NL50,SharkFreitas,2024,2,3,2774,19159,22.93,18.1,10.74,58.04,62.46,29.57,7.97,84.53,14.0,-2.0100000000000016,-2.5,0.9399999999999995,-2.229999999999997,25.0,-244.3
NL50,SharkFreitas,2025,3,3,7529,19159,28.0,22.41,10.97,62.78,58.05,32.54,9.41,72.06,9.54,5.07,4.309999999999999,0.23000000000000043,-4.410000000000004,-12.469999999999999,-4.460000000000001
NL50,Shiko19,2016,1,3,6722,15854,27.03,19.38,8.34,37.26,71.99,18.79,9.22,54.45,267.41,,,,,,
NL50,Shiko19,2019,2,3,8191,15854,39.87,28.06,7.58,66.4,58.82,33.85,7.33,52.95,385.19,12.839999999999996,8.68,-0.7599999999999998,-13.169999999999995,-1.5,117.77999999999997
NL50,Shiko19,2020,3,3,941,15854,31.67,22.53,9.4,33.33,67.52,20.51,11.97,69.57,174.2,-8.199999999999996,-5.529999999999998,1.8200000000000003,8.699999999999996,16.61999999999999,-210.99
NL50,Shirachi90,2015,1,3,6010,91690,21.23,16.21,7.62,76.64,77.64,16.27,6.09,68.0,222.65,,,,,,
NL50,Shirachi90,2018,2,3,45776,91690,24.63,15.25,6.57,54.37,70.7,22.22,7.08,53.63,265.1,3.3999999999999986,-0.9600000000000009,-1.0499999999999998,-6.939999999999998,-14.369999999999997,42.45000000000002
NL50,Shirachi90,2019,3,3,39904,91690,22.76,13.67,4.78,52.93,67.86,26.84,5.3,43.93,204.2,-1.8699999999999974,-1.58,-1.79,-2.8400000000000034,-9.700000000000003,-60.900000000000034
NL50,Shomsie,2022,1,3,13010,56722,21.19,17.06,8.15,62.69,72.49,21.17,6.34,60.64,196.65,,,,,,
NL50,Shomsie,2023,2,3,18728,56722,20.62,17.4,9.01,56.01,73.18,19.74,7.08,58.79,15.23,-0.5700000000000003,0.33999999999999986,0.8599999999999994,0.6900000000000119,-1.8500000000000014,-181.42000000000002
NL50,Shomsie,2024,3,3,24984,56722,20.3,16.91,8.98,59.74,72.63,19.62,7.75,60.72,1.5,-0.3200000000000003,-0.48999999999999844,-0.02999999999999936,-0.5500000000000114,1.9299999999999997,-13.73
NL50,Shustrik223,2014,1,4,5873,42182,21.22,16.07,6.98,54.61,74.42,20.2,5.37,59.89,189.25,,,,,,
NL50,Shustrik223,2015,2,4,13199,42182,20.52,16.55,7.0,54.35,75.63,18.23,6.13,58.03,186.58,-0.6999999999999993,0.4800000000000004,0.019999999999999574,1.2099999999999937,-1.8599999999999994,-2.6699999999999875
NL50,Shustrik223,2016,3,4,13618,42182,18.47,14.1,6.12,49.1,75.77,18.83,5.4,60.15,189.36,-2.0500000000000007,-2.450000000000001,-0.8799999999999999,0.14000000000000057,2.1199999999999974,2.780000000000001
NL50,Shustrik223,2017,4,4,9492,42182,18.78,15.09,5.76,60.24,79.79,14.55,5.67,76.58,178.62,0.3100000000000023,0.9900000000000002,-0.3600000000000003,4.02000000000001,16.43,-10.740000000000009
NL50,Sinister6,2011,1,3,10660,27703,15.84,12.81,5.18,52.91,88.63,7.22,4.15,55.23,141.54,,,,,,
NL50,Sinister6,2013,2,3,8849,27703,20.59,15.58,6.15,38.83,83.85,11.12,5.03,60.36,200.01,4.75,2.7699999999999996,0.9700000000000006,-4.780000000000001,5.130000000000003,58.47
NL50,Sinister6,2014,3,3,8194,27703,24.25,18.65,9.1,41.55,78.27,12.81,8.91,63.28,251.85,3.66,3.0699999999999985,2.9499999999999993,-5.579999999999998,2.9200000000000017,51.84
NL50,SkUhNi,2017,1,4,11627,17027,24.86,19.65,8.7,50.13,68.49,23.47,8.04,50.3,250.54,,,,,,
NL50,SkUhNi,2018,2,4,687,17027,23.14,17.32,6.92,47.06,67.78,30.0,2.22,62.3,224.09,-1.7199999999999989,-2.3299999999999983,-1.7799999999999994,-0.7099999999999937,12.0,-26.44999999999999
NL50,SkUhNi,2019,3,4,3634,17027,23.78,18.71,8.89,56.1,69.69,23.09,7.22,44.98,232.58,0.6400000000000006,1.3900000000000006,1.9700000000000006,1.9099999999999966,-17.32,8.490000000000009
NL50,SkUhNi,2020,4,4,1079,17027,23.08,18.54,7.73,60.98,67.33,26.0,6.67,51.52,243.22,-0.7000000000000028,-0.1700000000000017,-1.1600000000000001,-2.3599999999999994,6.540000000000006,10.639999999999986
NL50,Slami4,2023,1,3,2825,11070,25.17,18.9,8.26,44.66,64.12,27.97,7.92,68.47,-2.15,,,,,,
NL50,Slami4,2024,2,3,2297,11070,19.33,14.37,6.2,43.28,72.35,20.48,7.17,50.82,-6.16,-5.840000000000003,-4.529999999999999,-2.0599999999999996,8.22999999999999,-17.65,-4.01
NL50,Slami4,2025,3,3,5948,11070,20.6,15.32,7.28,49.12,73.29,21.74,4.97,49.21,23.67,1.2700000000000031,0.9500000000000011,1.08,0.9400000000000119,-1.6099999999999994,29.830000000000002
NL50,SlayersGBG,2015,1,3,12274,34709,20.93,16.39,6.21,59.41,78.29,15.05,6.67,55.72,211.8,,,,,,
NL50,SlayersGBG,2016,2,3,13160,34709,21.62,15.55,6.57,54.38,68.5,24.19,7.31,51.06,226.25,0.6900000000000013,-0.8399999999999999,0.3600000000000003,-9.790000000000006,-4.659999999999997,14.449999999999989
NL50,SlayersGBG,2017,3,3,9275,34709,20.65,16.18,7.1,50.45,71.48,21.72,6.8,52.27,203.67,-0.9700000000000024,0.629999999999999,0.5299999999999994,2.980000000000004,1.2100000000000009,-22.580000000000013
NL50,Slevin Walsh,2015,1,4,1377,13103,21.79,17.14,5.2,52.63,81.77,14.06,4.17,74.42,230.55,,,,,,
NL50,Slevin Walsh,2016,2,4,2592,13103,24.88,19.71,5.85,48.53,78.22,17.19,4.58,57.67,223.5,3.09,2.5700000000000003,0.6499999999999995,-3.549999999999997,-16.75,-7.050000000000011
NL50,Slevin Walsh,2018,3,4,8244,13103,25.08,18.05,6.93,59.11,70.24,21.89,7.88,63.29,244.8,0.1999999999999993,-1.6600000000000001,1.08,-7.980000000000004,5.619999999999997,21.30000000000001
NL50,Slevin Walsh,2020,4,4,890,13103,24.94,17.98,7.17,37.5,70.18,21.05,8.77,54.43,406.87,-0.13999999999999702,-0.07000000000000028,0.2400000000000002,-0.05999999999998806,-8.86,162.07
NL50,Snotster,2012,1,6,548,13811,25.0,14.23,3.43,58.33,77.22,21.52,1.27,35.48,79.22,,,,,,
NL50,Snotster,2016,2,6,2106,13811,32.67,20.28,7.54,50.62,53.66,40.42,5.92,47.7,248.75,7.670000000000002,6.050000000000001,4.109999999999999,-23.560000000000002,12.220000000000006,169.53
NL50,Snotster,2017,3,6,548,13811,25.73,14.96,3.11,68.42,73.24,23.94,2.82,66.67,91.16,-6.940000000000001,-5.32,-4.43,19.58,18.97,-157.59
NL50,Snotster,2019,4,6,3586,13811,30.15,18.07,4.87,48.12,67.01,29.69,3.3,42.8,164.77,4.419999999999998,3.1099999999999994,1.7600000000000002,-6.22999999999999,-23.870000000000005,73.61000000000001
NL50,Snotster,2020,5,6,3821,13811,29.1,16.93,4.74,51.47,68.38,28.06,3.56,45.89,260.69,-1.0499999999999972,-1.1400000000000006,-0.1299999999999999,1.3699999999999903,3.0900000000000034,95.91999999999999
NL50,Snotster,2021,6,6,3202,13811,24.77,15.99,5.37,43.3,76.43,20.24,3.33,47.11,166.32,-4.330000000000002,-0.9399999999999995,0.6299999999999999,8.050000000000011,1.2199999999999989,-94.37
NL50,SoLongRain,2017,1,6,2956,47219,24.02,18.67,8.67,52.75,77.6,14.75,7.65,62.67,220.91,,,,,,
NL50,SoLongRain,2018,2,6,7972,47219,23.24,18.1,8.49,52.1,73.23,18.04,8.73,63.2,248.99,-0.7800000000000011,-0.5700000000000003,-0.17999999999999972,-4.36999999999999,0.5300000000000011,28.080000000000013
NL50,SoLongRain,2019,3,6,7488,47219,22.64,17.67,9.58,48.31,71.99,20.02,7.99,50.73,240.11,-0.5999999999999979,-0.4299999999999997,1.0899999999999999,-1.240000000000009,-12.470000000000006,-8.879999999999995
NL50,SoLongRain,2020,4,6,12052,47219,22.11,16.82,8.62,52.05,72.44,21.42,6.14,44.98,239.35,-0.5300000000000011,-0.8500000000000014,-0.9600000000000009,0.45000000000000284,-5.75,-0.7600000000000193
NL50,SoLongRain,2021,5,6,3656,47219,24.97,19.31,9.99,53.85,71.3,21.09,7.61,59.42,263.8,2.8599999999999994,2.4899999999999984,1.370000000000001,-1.1400000000000006,14.440000000000005,24.450000000000017
NL50,SoLongRain,2022,6,6,13095,47219,23.58,17.73,8.19,56.16,70.62,22.45,6.93,62.06,226.99,-1.3900000000000006,-1.5799999999999983,-1.8000000000000007,-0.6799999999999926,2.6400000000000006,-36.81
NL50,Solovyova,2018,1,3,2550,21817,19.88,14.04,6.05,47.27,76.14,18.75,5.11,53.25,242.32,,,,,,
NL50,Solovyova,2020,2,3,10496,21817,19.19,14.17,5.73,46.76,78.38,17.2,4.41,51.81,214.06,-0.6899999999999977,0.13000000000000078,-0.3199999999999994,2.239999999999995,-1.4399999999999977,-28.25999999999999
NL50,Solovyova,2022,3,3,8771,21817,19.38,16.14,8.39,46.15,75.62,16.55,7.83,51.13,254.35,0.18999999999999773,1.9700000000000006,2.66,-2.759999999999991,-0.6799999999999997,40.28999999999999
NL50,Spendill,2018,1,3,15968,21260,22.01,17.11,7.26,56.65,72.94,19.5,7.56,55.29,201.54,,,,,,
NL50,Spendill,2019,2,3,1030,21260,23.4,18.74,9.36,67.5,67.91,20.15,11.94,68.35,320.25,1.389999999999997,1.629999999999999,2.0999999999999996,-5.030000000000001,13.059999999999995,118.71000000000001
NL50,Spendill,2020,3,3,4262,21260,22.85,17.18,7.83,51.39,70.88,23.33,5.79,52.4,231.92,-0.5499999999999972,-1.5599999999999987,-1.5299999999999994,2.969999999999999,-15.949999999999996,-88.33000000000001
NL50,SpirtAA,2019,1,3,13009,25383,21.25,17.39,10.55,47.49,73.14,17.23,9.63,80.97,229.13,,,,,,
NL50,SpirtAA,2023,2,3,9655,25383,27.16,21.04,9.93,36.18,67.13,27.07,5.8,60.29,-18.51,5.91,3.6499999999999986,-0.620000000000001,-6.010000000000005,-20.68,-247.64
NL50,SpirtAA,2024,3,3,2719,25383,25.12,20.04,8.5,70.21,67.94,24.12,7.94,61.7,9.14,-2.039999999999999,-1.0,-1.4299999999999997,0.8100000000000023,1.4100000000000037,27.650000000000002
NL50,Squall33bdi,2020,1,3,2854,22380,19.13,14.3,6.31,59.74,66.93,25.87,7.2,56.33,207.43,,,,,,
NL50,Squall33bdi,2024,2,3,1445,22380,17.09,13.7,6.94,43.75,69.44,25.69,4.86,55.17,20.02,-2.039999999999999,-0.6000000000000014,0.6300000000000008,2.509999999999991,-1.1599999999999966,-187.41
NL50,Squall33bdi,2025,3,3,18081,22380,19.15,15.73,9.31,48.6,70.09,21.59,8.31,61.03,8.73,2.0599999999999987,2.030000000000001,2.37,0.6500000000000057,5.859999999999999,-11.29
NL50,Stepaniuk,2016,1,4,10992,18860,19.67,15.28,5.58,68.23,79.73,14.56,5.71,62.33,187.78,,,,,,
NL50,Stepaniuk,2017,2,4,2602,18860,19.45,16.37,7.14,61.54,81.4,13.48,5.12,55.66,272.2,-0.22000000000000242,1.0900000000000016,1.5599999999999996,1.6700000000000017,-6.670000000000002,84.41999999999999
NL50,Stepaniuk,2020,3,4,1385,18860,21.01,18.12,10.39,52.94,77.97,15.82,6.21,52.32,363.85,1.5600000000000023,1.75,3.250000000000001,-3.430000000000007,-3.3399999999999963,91.65000000000003
NL50,Stepaniuk,2021,4,4,3881,18860,21.77,19.25,8.56,71.23,79.28,14.29,6.44,72.25,185.06,0.759999999999998,1.129999999999999,-1.83,1.3100000000000023,19.93,-178.79000000000002
NL50,Steve18212627,2020,1,6,964,14085,32.05,14.94,5.74,12.5,49.23,43.08,7.69,84.75,242.08,,,,,,
NL50,Steve18212627,2021,2,6,2581,14085,26.7,10.31,2.81,21.74,62.78,34.66,2.56,72.97,144.87,-5.349999999999998,-4.629999999999999,-2.93,13.550000000000004,-11.780000000000001,-97.21000000000001
NL50,Steve18212627,2022,3,6,940,14085,34.79,15.74,4.36,11.11,49.25,45.52,5.22,81.25,204.77,8.09,5.43,1.5500000000000003,-13.530000000000001,8.280000000000001,59.900000000000006
NL50,Steve18212627,2023,4,6,1849,14085,28.12,11.36,4.03,17.5,53.56,41.57,4.87,58.11,-20.97,-6.669999999999998,-4.380000000000001,-0.33000000000000007,4.310000000000002,-23.14,-225.74
NL50,Steve18212627,2024,5,6,1493,14085,21.7,10.05,5.41,18.75,53.66,40.24,6.1,82.22,13.48,-6.420000000000002,-1.3099999999999987,1.38,0.09999999999999432,24.11,34.45
NL50,Steve18212627,2025,6,6,6258,14085,25.07,12.58,3.73,10.85,52.77,43.45,3.78,73.17,-2.58,3.370000000000001,2.5299999999999994,-1.6800000000000002,-0.8899999999999935,-9.049999999999997,-16.060000000000002
NL50,Stickinnes88,2022,1,3,1589,7352,32.66,20.89,6.01,59.15,64.11,29.19,6.7,66.44,304.72,,,,,,
NL50,Stickinnes88,2023,2,3,1194,7352,25.13,16.08,7.08,63.89,67.3,26.42,6.29,66.3,-15.95,-7.529999999999998,-4.810000000000002,1.0700000000000003,3.1899999999999977,-0.14000000000000057,-320.67
NL50,Stickinnes88,2025,3,3,4569,7352,19.13,13.07,6.15,50.54,78.33,14.33,7.34,68.75,-0.31,-6.0,-3.009999999999998,-0.9299999999999997,11.030000000000001,2.450000000000003,15.639999999999999
NL50,Stormyn,2023,1,3,765,3261,27.45,15.82,3.03,66.67,65.38,31.73,2.88,45.1,-20.37,,,,,,
NL50,Stormyn,2024,2,3,702,3261,20.66,13.68,3.6,35.29,79.8,17.17,3.03,48.57,-24.39,-6.789999999999999,-2.1400000000000006,0.5700000000000003,14.420000000000002,3.469999999999999,-4.02
NL50,Stormyn,2025,3,3,1794,3261,22.07,13.82,4.21,64.71,75.81,18.95,5.24,50.57,-3.48,1.4100000000000001,0.14000000000000057,0.6099999999999999,-3.989999999999995,2.0,20.91
NL50,Stratadamus,2015,1,4,6998,46546,21.15,17.76,7.19,67.94,79.49,12.37,8.14,66.09,169.55,,,,,,
NL50,Stratadamus,2016,2,4,32210,46546,26.09,19.92,9.64,46.4,68.67,20.76,10.58,52.24,257.52,4.940000000000001,2.16,2.45,-10.819999999999993,-13.850000000000001,87.96999999999997
NL50,Stratadamus,2017,3,4,5374,46546,26.89,19.82,9.08,44.07,59.35,30.94,9.7,80.31,282.7,0.8000000000000007,-0.10000000000000142,-0.5600000000000005,-9.32,28.07,25.180000000000007
NL50,Stratadamus,2018,4,4,1964,46546,26.02,18.58,7.94,37.5,57.5,33.33,9.17,73.96,229.17,-0.870000000000001,-1.240000000000002,-1.1399999999999997,-1.8500000000000014,-6.3500000000000085,-53.53
NL50,Strato11,2013,1,3,1516,4400,22.56,4.49,0.17,50.0,88.59,11.41,0.0,90.48,149.57,,,,,,
NL50,Strato11,2023,2,3,2086,4400,18.55,6.62,1.01,69.57,80.07,19.2,0.72,97.56,-46.47,-4.009999999999998,2.13,0.84,-8.52000000000001,7.079999999999998,-196.04
NL50,Strato11,2024,3,3,798,4400,19.92,6.02,0.36,40.0,74.73,25.27,0.0,85.71,-6.25,1.370000000000001,-0.6000000000000005,-0.65,-5.339999999999989,-11.850000000000009,40.22
NL50,Straubje,2015,1,3,932,3613,25.54,9.12,4.27,0.0,66.93,26.77,6.3,93.33,208.89,,,,,,
NL50,Straubje,2024,2,3,1118,3613,33.01,10.64,9.41,15.38,50.0,39.71,10.29,72.73,-17.4,7.469999999999999,1.5200000000000014,5.140000000000001,-16.930000000000007,-20.599999999999994,-226.29
NL50,Straubje,2025,3,3,1563,3613,28.21,11.77,7.42,29.17,63.35,29.32,7.33,81.82,-35.38,-4.799999999999997,1.129999999999999,-1.9900000000000002,13.350000000000001,9.08999999999999,-17.980000000000004
NL50,StupidGirl666,2019,1,7,1012,58634,23.62,18.28,10.93,54.84,76.86,14.05,9.09,58.24,187.38,,,,,,
NL50,StupidGirl666,2020,2,7,5722,58634,24.71,19.84,7.85,59.28,71.06,21.56,7.38,62.48,214.36,1.0899999999999999,1.5599999999999987,-3.08,-5.799999999999997,4.239999999999995,26.980000000000018
NL50,StupidGirl666,2021,3,7,4037,58634,25.54,18.92,7.13,50.72,71.23,24.14,4.63,53.37,277.77,0.8299999999999983,-0.9199999999999982,-0.7199999999999998,0.1700000000000017,-9.11,63.40999999999997
NL50,StupidGirl666,2022,4,7,7253,58634,24.56,20.78,10.11,56.67,71.35,18.73,9.92,66.72,258.04,-0.9800000000000004,1.8599999999999994,2.9799999999999995,0.11999999999999034,13.350000000000001,-19.72999999999996
NL50,StupidGirl666,2023,5,7,23620,58634,25.11,20.36,9.24,51.57,70.95,21.26,7.8,69.09,9.03,0.5500000000000007,-0.4200000000000017,-0.8699999999999992,-0.3999999999999915,2.3700000000000045,-249.01000000000002
NL50,StupidGirl666,2024,6,7,538,58634,30.86,26.77,13.66,72.22,68.75,21.88,9.38,70.21,18.74,5.75,6.41,4.42,-2.200000000000003,1.1199999999999903,9.709999999999999
NL50,StupidGirl666,2025,7,7,16452,58634,27.26,22.85,11.57,51.76,69.39,20.23,10.39,51.84,16.45,-3.599999999999998,-3.919999999999998,-2.09,0.6400000000000006,-18.36999999999999,-2.289999999999999
NL50,Subaru52rus,2017,1,3,4450,6904,22.18,15.53,5.11,57.78,78.19,17.2,4.61,46.32,235.02,,,,,,
NL50,Subaru52rus,2018,2,3,637,6904,24.65,17.58,5.91,66.67,77.17,18.48,4.35,47.54,204.74,2.469999999999999,2.049999999999999,0.7999999999999998,-1.019999999999996,1.2199999999999989,-30.28
NL50,Subaru52rus,2020,3,3,1817,6904,23.89,16.68,6.55,59.65,72.02,18.11,9.88,70.83,215.16,-0.759999999999998,-0.8999999999999986,0.6399999999999997,-5.150000000000006,23.29,10.419999999999987
NL50,SugarRayLeon,2022,1,4,6435,17363,23.39,20.23,11.08,46.76,72.54,20.32,7.14,56.7,250.34,,,,,,
NL50,SugarRayLeon,2023,2,4,2042,17363,22.33,18.9,8.52,51.95,71.0,20.07,8.92,65.75,-6.31,-1.0600000000000023,-1.3300000000000018,-2.5600000000000005,-1.5400000000000063,9.049999999999997,-256.65
NL50,SugarRayLeon,2024,3,4,4163,17363,22.32,18.5,9.66,64.63,69.89,20.9,9.21,56.66,-13.72,-0.00999999999999801,-0.3999999999999986,1.1400000000000006,-1.1099999999999994,-9.090000000000003,-7.410000000000001
NL50,SugarRayLeon,2025,4,4,4723,17363,24.43,20.43,10.35,59.89,70.25,21.83,7.92,58.27,8.87,2.1099999999999994,1.9299999999999997,0.6899999999999995,0.35999999999999943,1.6100000000000065,22.59
NL50,Sunshine_071,2013,1,4,5118,18748,16.57,8.52,1.71,25.0,74.52,23.7,1.78,36.6,173.14,,,,,,
NL50,Sunshine_071,2017,2,4,1598,18748,17.33,10.01,3.38,27.59,76.34,21.43,2.23,44.26,224.71,0.759999999999998,1.4900000000000002,1.67,1.8200000000000074,7.659999999999997,51.57000000000002
NL50,Sunshine_071,2018,3,4,6055,18748,16.83,8.74,1.68,37.66,71.36,27.05,1.59,32.81,170.25,-0.5,-1.2699999999999996,-1.7,-4.980000000000004,-11.449999999999996,-54.46000000000001
NL50,Sunshine_071,2019,4,4,5977,18748,18.12,9.7,1.45,35.71,71.57,26.82,1.61,27.69,157.63,1.2900000000000027,0.9599999999999991,-0.22999999999999998,0.20999999999999375,-5.120000000000001,-12.620000000000005
NL50,Synelnikoff,2013,1,6,3823,49266,21.66,16.98,8.08,63.22,80.69,10.37,8.94,55.17,289.88,,,,,,
NL50,Synelnikoff,2014,2,6,2828,49266,24.79,17.68,8.43,53.33,74.14,16.09,9.77,62.87,241.47,3.129999999999999,0.6999999999999993,0.34999999999999964,-6.549999999999997,7.699999999999996,-48.41
NL50,Synelnikoff,2015,3,6,2467,49266,25.78,18.93,6.37,45.31,79.44,14.64,5.92,66.33,228.26,0.990000000000002,1.25,-2.0599999999999996,5.299999999999997,3.460000000000001,-13.210000000000008
NL50,Synelnikoff,2017,4,6,6882,49266,31.79,22.65,7.33,45.52,65.49,28.31,6.2,71.32,280.54,6.009999999999998,3.719999999999999,0.96,-13.950000000000003,4.989999999999995,52.28000000000003
NL50,Synelnikoff,2018,5,6,9728,49266,29.68,20.82,7.42,38.74,62.76,30.24,7.01,69.39,373.3,-2.1099999999999994,-1.8299999999999983,0.08999999999999986,-2.729999999999997,-1.9299999999999926,92.75999999999999
NL50,Synelnikoff,2019,6,6,23538,49266,27.47,19.44,7.67,42.16,65.12,28.26,6.63,67.32,275.58,-2.210000000000001,-1.379999999999999,0.25,2.3600000000000065,-2.0700000000000074,-97.72000000000003
NL50,TanoVerstra,2023,1,3,13663,25674,21.33,16.79,8.3,49.14,67.93,26.11,5.96,53.2,15.03,,,,,,
NL50,TanoVerstra,2024,2,3,3969,25674,21.89,17.69,10.43,50.44,70.24,22.67,7.09,60.07,20.38,0.5600000000000023,0.9000000000000021,2.129999999999999,2.309999999999988,6.869999999999997,5.35
NL50,TanoVerstra,2025,3,3,8042,25674,21.03,17.48,10.27,59.91,71.75,19.61,8.64,56.06,8.16,-0.8599999999999994,-0.21000000000000085,-0.16000000000000014,1.5100000000000051,-4.009999999999998,-12.219999999999999
NL50,Tetrus91,2022,1,3,2883,37159,20.26,17.59,7.44,46.34,75.32,19.74,4.94,64.06,185.56,,,,,,
NL50,Tetrus91,2024,2,3,25780,37159,19.38,16.67,8.74,53.69,75.99,18.27,5.73,52.98,-4.9,-0.8800000000000026,-0.9199999999999982,1.2999999999999998,0.6700000000000017,-11.080000000000005,-190.46
NL50,Tetrus91,2025,3,3,8496,37159,20.83,16.9,7.79,51.34,73.48,21.77,4.75,54.3,6.67,1.4499999999999993,0.22999999999999687,-0.9500000000000002,-2.509999999999991,1.3200000000000003,11.57
NL50,TheDukeDuco,2016,1,3,677,4643,25.55,17.43,3.8,25.0,79.0,13.0,8.0,48.0,196.19,,,,,,
NL50,TheDukeDuco,2017,2,3,1766,4643,22.37,17.5,7.94,30.51,70.34,22.03,7.63,59.29,157.52,-3.1799999999999997,0.07000000000000028,4.140000000000001,-8.659999999999997,11.29,-38.66999999999999
NL50,TheDukeDuco,2019,3,3,2200,4643,23.32,18.0,8.42,50.0,63.73,29.93,6.34,48.19,164.81,0.9499999999999993,0.5,0.47999999999999954,-6.6100000000000065,-11.100000000000001,7.289999999999992
NL50,Tieschum,2023,1,3,4207,27635,31.59,22.75,7.6,47.87,67.1,25.46,7.43,76.58,-13.2,,,,,,
NL50,Tieschum,2024,2,3,4140,27635,25.41,20.12,7.71,62.76,77.26,19.32,3.42,70.06,10.87,-6.18,-2.629999999999999,0.11000000000000032,10.16000000000001,-6.519999999999996,24.07
NL50,Tieschum,2025,3,3,19288,27635,36.2,25.43,7.23,48.07,60.16,35.39,4.45,71.96,7.64,10.790000000000003,5.309999999999999,-0.47999999999999954,-17.10000000000001,1.8999999999999915,-3.2299999999999995
NL50,Tolstuy1984,2019,1,3,6217,11717,22.45,16.94,7.58,49.1,72.03,22.52,5.45,61.63,190.1,,,,,,
NL50,Tolstuy1984,2021,2,3,1383,11717,24.58,17.5,8.35,50.94,65.32,25.43,9.25,71.68,239.24,2.129999999999999,0.5599999999999987,0.7699999999999996,-6.710000000000008,10.050000000000004,49.140000000000015
NL50,Tolstuy1984,2023,3,3,4117,11717,22.47,18.02,8.03,65.03,71.16,22.2,6.64,66.09,-11.77,-2.1099999999999994,0.5199999999999996,-0.3200000000000003,5.840000000000003,-5.590000000000003,-251.01000000000002
NL50,Tomo0110,2013,1,3,644,4248,42.7,23.76,14.34,66.67,59.3,24.42,16.28,46.15,332.6,,,,,,
NL50,Tomo0110,2014,2,3,953,4248,40.92,18.78,11.17,38.89,54.76,26.19,19.05,63.33,270.35,-1.7800000000000011,-4.98,-3.17,-4.539999999999999,17.18,-62.25
NL50,Tomo0110,2016,3,3,2651,4248,35.42,9.02,5.71,57.14,62.68,31.34,5.98,60.98,203.12,-5.5,-9.760000000000002,-5.46,7.920000000000002,-2.3500000000000014,-67.23000000000002
NL50,Tomston111,2020,1,3,2257,3762,29.02,15.11,1.65,38.57,59.27,38.41,2.32,44.65,199.31,,,,,,
NL50,Tomston111,2021,2,3,830,3762,20.72,10.12,0.96,25.0,73.58,25.47,0.94,46.67,85.92,-8.3,-4.99,-0.69,14.309999999999995,2.020000000000003,-113.39
NL50,Tomston111,2023,3,3,675,3762,15.41,8.15,1.57,50.0,82.95,17.05,0.0,70.59,25.25,-5.309999999999999,-1.9699999999999989,0.6100000000000001,9.370000000000005,23.92,-60.67
NL50,Tondoplayer,2015,1,3,640,9411,25.47,16.88,6.53,60.0,65.0,31.25,3.75,59.46,181.81,,,,,,
NL50,Tondoplayer,2023,2,3,547,9411,29.25,17.92,7.94,33.33,51.43,40.0,8.57,94.87,97.1,3.780000000000001,1.0400000000000027,1.4100000000000001,-13.57,35.410000000000004,-84.71000000000001
NL50,Tondoplayer,2024,3,3,8224,9411,30.62,18.82,8.19,47.91,60.49,32.43,7.09,85.8,-12.54,1.370000000000001,0.8999999999999986,0.2499999999999991,9.060000000000002,-9.070000000000007,-109.63999999999999
